id,region_key,organization_key,municipality_key,year,allocation_type,recipient_type,recipient_raw,nomos,amount_eur,source_file,source_ada,created_at,updated_at
1708,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9062,2021,τακτική,δήμος,ΔΕΣΚΑΤΗΣ,ΓΡΕΒΕΝΩΝ,26600.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1709,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9063,2021,τακτική,δήμος,ΚΑΣΤΟΡΙΑΣ,ΚΑΣΤΟΡΙΑΣ,67000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1710,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9064,2021,τακτική,δήμος,ΝΕΣΤΟΡΙΟΥ,ΚΑΣΤΟΡΙΑΣ,31000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1711,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9065,2021,τακτική,δήμος,ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,ΚΑΣΤΟΡΙΑΣ,24000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1712,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9066,2021,τακτική,δήμος,ΒΟΪΟΥ,ΚΟΖΑΝΗΣ,49000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1713,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9067,2021,τακτική,δήμος,ΕΟΡΔΑΙΑΣ,ΚΟΖΑΝΗΣ,45000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1714,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9068,2021,τακτική,δήμος,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,62000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1715,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9069,2021,τακτική,δήμος,ΒΕΛΒΕΝΤΟΥ,ΚΟΖΑΝΗΣ,7600.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1716,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9069,2021,τακτική,δήμος,ΣΕΡΒΙΩΝ,ΚΟΖΑΝΗΣ,28400.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1717,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9070,2021,τακτική,δήμος,ΑΜΥΝΤΑΙΟΥ,ΦΛΩΡΙΝΗΣ,45000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1718,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9071,2021,τακτική,δήμος,ΠΡΕΣΠΩΝ,ΦΛΩΡΙΝΗΣ,28000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1719,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,,9072,2021,τακτική,δήμος,ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΗΣ,49000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1720,ΗΠΕΙΡΟΥ,,9073,2021,τακτική,δήμος,ΑΡΤΑΙΩΝ,ΑΡΤΗΣ,51000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1721,ΗΠΕΙΡΟΥ,,9074,2021,τακτική,δήμος,ΓΕΩΡΓΙΟΥ ΚΑΡΑΙΣΚΑΚΗ,ΑΡΤΗΣ,20600.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1722,ΗΠΕΙΡΟΥ,,9075,2021,τακτική,δήμος,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,ΑΡΤΗΣ,28400.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1723,ΗΠΕΙΡΟΥ,,9076,2021,τακτική,δήμος,ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ,ΑΡΤΗΣ,20600.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1724,ΗΠΕΙΡΟΥ,,9077,2021,τακτική,δήμος,ΗΓΟΥΜΕΝΙΤΣΑΣ,ΘΕΣΠΡΩΤΙΑΣ,58000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1725,ΗΠΕΙΡΟΥ,,9078,2021,τακτική,δήμος,ΣΟΥΛΙΟΥ,ΘΕΣΠΡΩΤΙΑΣ,42000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1726,ΗΠΕΙΡΟΥ,,9079,2021,τακτική,δήμος,ΦΙΛΙΑΤΩΝ,ΘΕΣΠΡΩΤΙΑΣ,44000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1727,ΗΠΕΙΡΟΥ,,9080,2021,τακτική,δήμος,ΒΟΡΕΙΩΝ ΤΖΟΥΜΕΡΚΩΝ,ΙΩΑΝΝΙΝΩΝ,51000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1728,ΗΠΕΙΡΟΥ,,9081,2021,τακτική,δήμος,ΔΩΔΩΝΗΣ,ΙΩΑΝΝΙΝΩΝ,41000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1729,ΗΠΕΙΡΟΥ,,9082,2021,τακτική,δήμος,ΖΑΓΟΡΙΟΥ,ΙΩΑΝΝΙΝΩΝ,51000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1730,ΗΠΕΙΡΟΥ,,9083,2021,τακτική,δήμος,ΖΙΤΣΑΣ,ΙΩΑΝΝΙΝΩΝ,50000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1731,ΗΠΕΙΡΟΥ,,9084,2021,τακτική,δήμος,ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,68500.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1732,ΗΠΕΙΡΟΥ,,9085,2021,τακτική,δήμος,ΚΟΝΙΤΣΑΣ,ΙΩΑΝΝΙΝΩΝ,46000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1733,ΗΠΕΙΡΟΥ,,9086,2021,τακτική,δήμος,ΜΕΤΣΟΒΟΥ,ΙΩΑΝΝΙΝΩΝ,28600.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1734,ΗΠΕΙΡΟΥ,,9087,2021,τακτική,δήμος,ΠΩΓΩΝΙΟΥ,ΙΩΑΝΝΙΝΩΝ,60000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1735,ΗΠΕΙΡΟΥ,,9088,2021,τακτική,δήμος,ΖΗΡΟΥ,ΠΡΕΒΕΖΗΣ,33400.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1736,ΗΠΕΙΡΟΥ,,9089,2021,τακτική,δήμος,ΠΑΡΓΑΣ,ΠΡΕΒΕΖΗΣ,23400.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1737,ΗΠΕΙΡΟΥ,,9090,2021,τακτική,δήμος,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΗΣ,38000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1738,ΘΕΣΣΑΛΙΑΣ,,9091,2021,τακτική,δήμος,ΑΡΓΙΘΕΑΣ,ΚΑΡΔΙΤΣΗΣ,25600.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1739,ΘΕΣΣΑΛΙΑΣ,,9092,2021,τακτική,δήμος,ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,46000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1740,ΘΕΣΣΑΛΙΑΣ,,9093,2021,τακτική,δήμος,ΛΙΜΝΗΣ ΠΛΑΣΤΗΡΑ,ΚΑΡΔΙΤΣΗΣ,17000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1741,ΘΕΣΣΑΛΙΑΣ,,9094,2021,τακτική,δήμος,ΜΟΥΖΑΚΙΟΥ,ΚΑΡΔΙΤΣΗΣ,24000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1742,ΘΕΣΣΑΛΙΑΣ,,9095,2021,τακτική,δήμος,ΠΑΛΑΜΑ,ΚΑΡΔΙΤΣΗΣ,18000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
1743,ΘΕΣΣΑΛΙΑΣ,,9096,2021,τακτική,δήμος,ΣΟΦΑΔΩΝ,ΚΑΡΔΙΤΣΗΣ,36000.00,9Γ6Ξ46ΜΤΛ6-Χ2Ι_τακτική_δήμοι_2021.pdf,9Γ6Ξ46ΜΤΛ6-Χ2Ι,2026-04-03 09:42:45.816576+00:00,2026-04-03 09:42:45.816576+00:00
